objID,detectID,filterID,randomDetID,obsTime,ra,dec,raErr,decErr,extNSigma,airMass,psfFlux,psfFluxErr,psfMajorFWHM,psfMinorFWHM,psfTheta,psfCore,psfQf,psfQfPerfect,psfChiSq,psfLikelihood,apFlux,apFluxErr,apFillF,apRadius,sky,skyErr,infoFlag,infoFlag2,infoFlag3,kronFlux,kronFluxErr,kronRad
102060313115297212,138454718520000217,2,0.614645856073728,55485.5474232,31.31155273,-4.94436304,0.015323099680244923,0.015323099680244923,10.954299926757812,1.3535499572753906,6.732589827151969e-05,1.8901199609899777e-06,1.5961799621582031,1.5190900564193726,4.270730018615723,0.17574499547481537,0.9982560276985168,0.9982560276985168,1.1886500120162964,6.336639814019468e-28,0.00010599300003377721,1.160000010713702e-06,0.9167320132255554,3.847949981689453,1.9435199646977708e-05,2.149720103261643e-06,102776839,128,7374912,0.00010291000216966495,3.750509904421051e-06,3.810270071029663
102060313115297212,138455810520000242,2,0.536763798014041,55485.5583444,31.31157437,-4.94436436,0.016958700492978096,0.016958700492978096,9.090510368347168,1.426859974861145,7.518970232922584e-05,2.3361199055216275e-06,1.9894200563430786,1.8384000062942505,19.068500518798828,0.27243998646736145,0.9994980096817017,0.9994980096817017,1.3901699781417847,9.857259974436397e-20,0.00011025700223399326,1.1842799949590699e-06,0.9284039735794067,4.617690086364746,2.134990063495934e-05,2.3152699668571586e-06,35667969,128,7374912,0.00010353599645895883,4.438019914232427e-06,4.366000175476074
102060313115297212,132362351310000215,4,0.079753716550538,55424.6237018,31.31158437,-4.94436741,0.01433860044926405,0.01433860044926405,11.465900421142578,1.1098899841308594,0.00011276300210738555,2.961719928862294e-06,1.047950029373169,0.9650670289993286,-61.04880142211914,0.179734006524086,0.9978960156440735,0.9978960156440735,1.1084100008010864,1.9579699707296326e-30,0.00016064400551840663,2.0374200175865553e-06,0.8606160283088684,2.3092401027679443,5.062649870524183e-05,4.6468198888760526e-06,102776839,128,7374912,0.00016565900295972824,5.848040018463507e-06,2.708549976348877
102060313115297212,132363017410000242,4,0.0557370484394366,55424.6303539,31.311726,-4.94423643,0.03551189973950386,0.03551189973950386,0.19139200448989868,1.1124099493026733,5.199629958951846e-05,3.3823700960056158e-06,1.195180058479309,0.9454240202903748,47.285701751708984,0.18061000108718872,0.7967709898948669,0.7967709898948669,1.1398999691009521,0.8482180237770081,4.825040014111437e-05,1.1084899824709282e-06,0.4870139956474304,2.5657999515533447,7.14033012627624e-05,5.441359917313093e-06,35651585,128,32768,4.609379902831279e-05,3.4861200219893362e-06,1.739169955253601
102060313115297212,132962547410000401,4,0.0169867808157455,55430.6256509,31.31171522,-4.94416351,0.06498949974775314,0.06498949974775314,3.1668100357055664,1.121809959411621,2.160179974453058e-05,2.5717699827509932e-06,0.8958060145378113,0.813621997833252,63.446800231933594,-0.08448930084705353,0.8242980241775513,0.8242980241775513,1.1957999467849731,0.0015411899657920003,3.235529948142357e-05,9.673100294094183e-07,0.47249099612236023,2.0525200366973877,6.19983984506689e-05,5.5384398365276866e-06,35651585,0,0,5.062809941591695e-05,6.304469934548251e-06,3.4576499462127686
102060313115297212,138340832220000245,3,0.936336697951273,55484.4085884,31.31158675,-4.94435339,0.01113780029118061,0.01113780029118061,18.343700408935547,1.160230040550232,7.264610030688345e-05,1.4826999858996714e-06,1.0025800466537476,0.888621985912323,-18.13319969177246,0.2653470039367676,0.9967190027236938,0.9967190027236938,1.2992299795150757,0.0,0.00011296199954813346,1.2073300013071275e-06,0.8606160283088684,2.3083200454711914,2.635440068843309e-05,2.358739948249422e-06,102776839,128,7374912,0.00013690699415747076,3.552330099410028e-06,3.3556299209594727
102060313115297212,138341907220000247,3,0.232107615314524,55484.4193381,31.31157874,-4.94436836,0.010895599611103535,0.010895599611103535,17.612899780273438,1.1389100551605225,7.476509927073494e-05,1.4927600204828195e-06,1.0541399717330933,1.0255000591278076,23.76689910888672,0.02910649962723255,0.9981290102005005,0.9981290102005005,1.35903000831604,0.0,0.00011418099893489853,1.2122000043746084e-06,0.8645449876785278,2.3083300590515137,2.4530099835828878e-05,2.2243300463742344e-06,102776839,128,7374912,0.0001311310043092817,3.3462799819972133e-06,3.234110116958618
102060313115297212,97656508210000202,5,0.289059501410517,55077.5652633,31.31155872,-4.94436625,0.03925260156393051,0.03925260156393051,10.49779987335205,1.1096400022506714,0.0001803030027076602,1.2984600289200898e-05,1.641700029373169,1.4431400299072266,-36.105201721191406,0.2795970141887665,0.9989460110664368,0.9989460110664368,3.060080051422119,8.839100161339929e-26,0.000403393991291523,4.788780188391684e-06,0.9124879837036133,3.8426599502563477,0.00031308201141655445,1.650609920034185e-05,35667969,0,124782656,0.0003106319927610457,2.350189970456995e-05,3.2280399799346924
102060313115297212,131561513310000278,5,0.885671304432369,55416.6153132,31.31157242,-4.94436294,0.033406101167201996,0.033406101167201996,6.48606014251709,1.1240099668502808,0.00010572100291028619,6.468239917012397e-06,0.9873149991035461,0.8135020136833191,-38.41419982910156,0.0852288007736206,0.9978179931640625,0.9978179931640625,1.0867899656295776,8.811029683641891e-11,0.00015897100092843175,3.4449399208824616e-06,0.8554580211639404,2.052999973297119,0.00014220099546946585,1.287079976464156e-05,35667969,0,7374912,0.00016544299433007836,1.3961100194137543e-05,2.386270046234131
102060313115297212,131562593310000269,5,0.127224589816504,55416.6261176,31.31155774,-4.94435445,0.03362559899687767,0.03362559899687767,3.1460399627685547,1.1140999794006348,0.00010669600305845961,6.570880032086279e-06,0.9821720123291016,0.9237790107727051,-32.7234992980957,-0.062163401395082474,0.9967330098152161,0.9967330098152161,1.076449990272522,0.001654980005696416,0.0001350980019196868,3.173749973939266e-06,0.830590009689331,2.0529699325561523,0.00013780499284621328,1.278020044992445e-05,35667969,0,7374912,0.0001261830038856715,1.1753700164263137e-05,2.005729913711548
102060313115297212,213439424410000242,3,0.65425311648683,56235.3945155,31.31159047,-4.94437123,0.01317569985985756,0.01317569985985756,15.177399635314941,1.109779953956604,6.027689960319549e-05,1.454569996894861e-06,1.0286099910736084,0.8717269897460938,-1.953529953956604,-0.09753129631280899,0.9766150116920471,0.9766150116920471,1.3102799654006958,0.0,8.61549997352995e-05,1.0727300150392693e-06,0.6813820004463196,2.052949905395508,3.2758700399426743e-05,2.512929995646118e-06,102776839,128,124815424,9.28880981518887e-05,2.6280199563188944e-06,2.4295499324798584
102060313115297212,140736028220000158,1,0.986775102081499,55508.3605479,31.31155484,-4.94437,0.021703800186514854,0.020899899303913116,2.3578999042510986,1.1286300420761108,3.8070200389483944e-05,1.2300299658818403e-06,1.1650500297546387,1.1070799827575684,-11.093600273132324,0.19152900576591492,0.9745360016822815,0.9745360016822815,1.1826499700546265,0.018378399312496185,4.4233700464246795e-05,8.02057002147194e-07,0.7129089832305908,2.822999954223633,5.426789812190691e-06,1.6102500239867368e-06,102760453,128,91260992,3.8405101804528385e-05,1.5687700170019525e-06,2.0761098861694336
102060313115297212,213440583410000519,3,0.715418300326372,56235.4060997,31.31158046,-4.94437442,0.015494500286877155,0.013445000164210796,3.639389991760254,1.1104899644851685,6.000250141369179e-05,1.537830030429177e-06,1.1215100288391113,0.9594690203666687,-7.972959995269775,-0.21773399412631989,0.8433910012245178,0.8433910012245178,1.3097200393676758,0.00027328100986778736,6.454179674619809e-05,9.30555017930601e-07,0.5023329854011536,2.053270101547241,3.3348598662996665e-05,2.606870111776516e-06,102760453,128,32768,6.103000123403035e-05,1.684940002633084e-06,1.6395399570465088
102060313115297212,140737151220000296,1,0.708819441226143,55508.3717659,31.31157666,-4.94436805,0.027260499075055122,0.02806840091943741,-1.1966400146484375,1.1164799928665161,3.58280012733303e-05,1.3256200190880918e-06,1.2817200422286987,1.2260199785232544,14.95930004119873,0.11981800198554993,0.8803660273551941,0.8803660273551941,1.2259000539779663,-0.23144599795341492,3.452520104474388e-05,7.078010071381868e-07,0.5526210069656372,3.079509973526001,5.319060164765688e-06,1.6217099982895888e-06,102760453,128,53512256,-999.0,-999.0,-999.0
102060313115297212,287035689400000223,2,0.262847395858585,56971.3571658,31.31159101,-4.94436371,0.020274100825190544,0.020274100825190544,6.519999980926514,1.1258200407028198,5.7769299019128084e-05,2.1553200895141345e-06,1.6461000442504883,1.4766199588775635,79.54100036621094,0.07195480167865753,0.9990649819374084,0.9990649819374084,1.2802799940109253,7.0308703303823e-11,8.267690282082185e-05,9.803189868762274e-07,0.9127050042152405,3.575629949569702,4.520019865594804e-05,3.051819930988131e-06,35667969,128,7374912,7.881980127422139e-05,4.253090082784183e-06,3.5209200382232666
102060313115297212,213240055100000194,3,0.285271149394355,56233.4008164,31.31157599,-4.94434771,0.016602499410510063,0.016602499410510063,8.295550346374512,1.1096299886703491,5.983110168017447e-05,1.830160044846707e-06,1.2330199480056763,1.1732399463653564,-83.69300079345703,-0.411406010389328,0.9982699751853943,0.9982699751853943,0.9057769775390625,1.0808199963968976e-16,8.062989945756271e-05,1.040000029206567e-06,0.8684750199317932,2.2959001064300537,5.1352701120777056e-05,3.0639200758741936e-06,35667969,128,108038208,7.953670137794688e-05,3.580370048439363e-06,2.5060999393463135
102060313115297212,213241327100000191,3,0.396983592209391,56233.4135414,31.31158786,-4.94434051,0.016582200303673744,0.016582200303673744,10.57229995727539,1.1112200021743774,5.962040086160414e-05,1.8211800352219143e-06,1.2425700426101685,1.1883599758148193,-85.29530334472656,-0.4217450022697449,0.9986310005187988,0.9986310005187988,1.0239700078964233,4.0063000569404886e-26,8.618019637651742e-05,1.0773900385174784e-06,0.8645449876785278,2.2962698936462402,4.955210170010105e-05,3.0978999348008074e-06,35667969,128,108038208,8.892550249584019e-05,3.732269988176995e-06,2.6426100730895996
102060313115297212,204262004140000195,5,0.172457995053807,56143.6202247,31.31157189,-4.94435572,0.03756460174918175,0.03756460174918175,4.281670093536377,1.1299400329589844,0.00010373599798185751,7.148700206016656e-06,1.1888799667358398,1.0586700439453125,-25.990999221801758,0.42784300446510315,0.9993209838867188,0.9993209838867188,1.1756000518798828,1.8549300875747576e-05,0.00015619100304320455,3.274079972470645e-06,0.8891630172729492,2.818190097808838,0.00012082500325050205,1.1983400327153504e-05,35667969,0,7374912,0.0001409880060236901,1.4348100194183644e-05,2.829040050506592
