wavelength,flux
4702.616805,7.447304135e-17
4703.22913,7.685368469e-17
4703.841455,7.5534773e-17
4704.45378,7.505823234e-17
4705.066105,7.673200332e-17
4705.67843,7.743050463e-17
4706.290755,7.882790558e-17
4706.90308,8.17770341e-17
4707.515405,8.041895769e-17
4708.12773,7.942285292e-17
4708.740055,7.907436582e-17
4709.35238,8.115811696e-17
4709.964705,8.203823955e-17
4710.57703,7.911607239e-17
4711.189355,8.046813636e-17
4711.80168,8.537590402e-17
4712.414005,8.267306103e-17
4713.02633,7.756351347e-17
4713.638655,7.903496776e-17
4714.25098,7.916797359e-17
4714.863305,7.960738894e-17
4715.47563,8.452944759e-17
4716.087955,8.15920834e-17
4716.70028,7.860837221e-17
4717.312605,8.220152254e-17
4717.92493,8.345677584e-17
4718.537255,8.345443588e-17
4719.14958,8.024004157e-17
4719.761905,8.201106089e-17
4720.37423,8.379887413e-17
4720.986555,8.06807147e-17
4721.59888,8.1436858e-17
4722.211205,8.444814779e-17
4722.82353,8.807750434e-17
4723.435855,8.730224202e-17
4724.04818,8.581505993e-17
4724.660505,8.428147006e-17
4725.27283,7.888595987e-17
4725.885155,8.167772141e-17
4726.49748,8.226590203e-17
4727.109805,8.47550269e-17
4727.72213,9.083598598e-17
4728.334455,8.610958986e-17
4728.94678,8.423878993e-17
4729.559105,8.685997911e-17
4730.17143,8.471647013e-17
4730.783755,8.591759621e-17
4731.39608,8.774922767e-17
4732.008405,8.497919178e-17
4732.62073,8.669459777e-17
4733.233055,8.769161116e-17
4733.84538,8.571473175e-17
4734.457705,8.333996715e-17
4735.07003,8.487656816e-17
4735.682355,9.145029542e-17
4736.29468,9.087040673e-17
4736.907005,8.752005113e-17
4737.51933,8.675979218e-17
4738.131655,8.879957021e-17
4738.74398,8.962616254e-17
4739.356305,8.742978225e-17
4739.96863,9.034739681e-17
4740.580955,9.131141518e-17
4741.19328,8.76105546e-17
4741.805605,8.853196522e-17
4742.41793,9.198950747e-17
4743.030255,9.418929971e-17
4743.64258,9.262397813e-17
4744.254905,9.315707329e-17
4744.86723,9.742456977e-17
4745.479555,9.238933778e-17
4746.09188,9.023696828e-17
4746.704205,9.250230422e-17
4747.31653,9.281689294e-17
4747.928855,9.042493692e-17
4748.54118,9.095553746e-17
4749.153505,9.209492096e-17
4749.76583,9.572422716e-17
4750.378155,9.599695499e-17
4750.99048,9.739209238e-17
4751.602805,9.780196213e-17
4752.21513,9.767092827e-17
4752.827455,9.835634119e-17
4753.43978,1.028226749e-16
4754.052105,1.053062513e-16
4754.66443,9.866810548e-17
4755.276755,9.950282641e-17
4755.88908,1.028534057e-16
4756.501405,9.846952097e-17
4757.11373,9.921077148e-17
4757.726055,1.012278478e-16
4758.33838,1.026505461e-16
4758.950705,1.037093372e-16
4759.56303,1.047517215e-16
4760.175355,1.032263141e-16
4760.78768,1.012143286e-16
4761.400005,1.028404889e-16
4762.01233,1.056342974e-16
4762.624655,1.056250981e-16
4763.23698,1.037864369e-16
4763.849305,1.045880547e-16
4764.46163,1.057980876e-16
4765.073955,1.06282777e-16
4765.68628,1.075944185e-16
4766.298605,1.081772451e-16
4766.91093,1.076681698e-16
4767.523255,1.06379604e-16
4768.13558,1.063029602e-16
4768.747905,1.052559005e-16
4769.36023,1.063201337e-16
4769.972555,1.083420471e-16
4770.58488,1.070944709e-16
4771.197205,1.108719115e-16
4771.80953,1.10406761e-16
4772.421855,1.107233999e-16
4773.03418,1.129091153e-16
4773.646505,1.10878851e-16
4774.25883,1.120753892e-16
4774.871155,1.139066889e-16
4775.48348,1.113398127e-16
4776.095805,1.101145091e-16
4776.70813,1.146200445e-16
4777.320455,1.159067389e-16
4777.93278,1.106241522e-16
4778.545105,1.103934747e-16
4779.15743,1.126766691e-16
4779.769755,1.135471333e-16
4780.38208,1.174158319e-16
4780.994405,1.145723236e-16
4781.60673,1.153780848e-16
4782.219055,1.208960842e-16
4782.83138,1.189695325e-16
4783.443705,1.150842791e-16
4784.05603,1.126961057e-16
4784.668355,1.164446553e-16
4785.28068,1.168119949e-16
4785.893005,1.170674962e-16
4786.50533,1.168672526e-16
4787.117655,1.147968563e-16
4787.72998,1.162675749e-16
4788.342305,1.180286249e-16
4788.95463,1.197124615e-16
4789.566955,1.172640576e-16
4790.17928,1.179433995e-16
4790.791605,1.212670253e-16
4791.40393,1.178044607e-16
4792.016255,1.181160392e-16
4792.62858,1.206130511e-16
4793.240905,1.20640621e-16
4793.85323,1.221131243e-16
4794.465555,1.194429014e-16
4795.07788,1.167061258e-16
4795.690205,1.196962077e-16
4796.30253,1.202343843e-16
4796.914855,1.252921154e-16
4797.52718,1.207451954e-16
4798.139505,1.200837142e-16
4798.75183,1.186194957e-16
4799.364155,1.183881109e-16
4799.97648,1.193106683e-16
4800.588805,1.197095407e-16
4801.20113,1.223307529e-16
4801.813455,1.254127168e-16
4802.42578,1.20224375e-16
4803.038105,1.203556046e-16
4803.65043,1.223370562e-16
4804.262755,1.225375141e-16
4804.87508,1.251389861e-16
4805.487405,1.286968649e-16
4806.09973,1.260523566e-16
4806.712055,1.239245655e-16
4807.32438,1.240176028e-16
4807.936705,1.237573872e-16
4808.54903,1.211102433e-16
4809.161355,1.26596605e-16
4809.77368,1.261147398e-16
4810.386005,1.206471874e-16
4810.99833,1.214144758e-16
4811.610655,1.241322402e-16
4812.22298,1.226992331e-16
4812.835305,1.203540665e-16
4813.44763,1.275615641e-16
4814.059955,1.297954163e-16
4814.67228,1.256540453e-16
4815.284605,1.236261647e-16
4815.89693,1.258866769e-16
4816.509255,1.30932924e-16
4817.12158,1.265070615e-16
4817.733905,1.276188946e-16
4818.34623,1.283110099e-16
4818.958555,1.287887932e-16
4819.57088,1.320140984e-16
4820.183205,1.258971399e-16
4820.79553,1.254300564e-16
4821.407855,1.317020348e-16
4822.02018,1.297967985e-16
4822.632505,1.272923363e-16
4823.24483,1.301835297e-16
4823.857155,1.332829341e-16
4824.46948,1.335189206e-16
4825.081805,1.276351501e-16
4825.69413,1.344308321e-16
4826.306455,1.316673053e-16
4826.91878,1.315160587e-16
4827.531105,1.33321735e-16
4828.14343,1.264124529e-16
4828.755755,1.292854494e-16
4829.36808,1.290177634e-16
4829.980405,1.288239763e-16
4830.59273,1.319052237e-16
4831.205055,1.291050798e-16
4831.81738,1.310596895e-16
4832.429705,1.28973435e-16
4833.04203,1.31263669e-16
4833.654355,1.337475333e-16
4834.26668,1.330807599e-16
4834.879005,1.329676747e-16
4835.49133,1.283756963e-16
4836.103655,1.29398861e-16
4836.71598,1.316768515e-16
4837.328305,1.298102719e-16
4837.94063,1.324208798e-16
4838.552955,1.323540261e-16
4839.16528,1.310216336e-16
4839.777605,1.36537334e-16
4840.38993,1.390742441e-16
4841.002255,1.330834198e-16
4841.61458,1.298060945e-16
4842.226905,1.345587628e-16
4842.83923,1.366705929e-16
4843.451555,1.330751991e-16
4844.06388,1.327139468e-16
4844.676205,1.311128409e-16
4845.28853,1.324553796e-16
4845.900855,1.312732817e-16
4846.51318,1.29838224e-16
4847.125505,1.243846936e-16
4847.73783,1.246433218e-16
4848.350155,1.283387345e-16
4848.96248,1.300491783e-16
4849.574805,1.27363439e-16
4850.18713,1.277403161e-16
4850.799455,1.288554284e-16
4851.41178,1.255427178e-16
4852.024105,1.28040644e-16
4852.63643,1.268417274e-16
4853.248755,1.335885812e-16
4853.86108,1.355127218e-16
4854.473405,1.281359534e-16
4855.08573,1.27027654e-16
4855.698055,1.275755298e-16
4856.31038,1.244510407e-16
4856.922705,1.262049898e-16
4857.53503,1.284530099e-16
4858.147355,1.258892772e-16
4858.75968,1.268133427e-16
4859.372005,1.288146174e-16
4859.98433,1.250394748e-16
4860.596655,1.246637953e-16
4861.20898,1.209535347e-16
4861.821305,1.194029251e-16
4862.43363,1.26532002e-16
4863.045955,1.259615987e-16
4863.65828,1.252514142e-16
4864.270605,1.278621978e-16
4864.88293,1.241673307e-16
4865.495255,1.192514321e-16
4866.10758,1.192724917e-16
4866.719905,1.188716556e-16
4867.33223,1.191562364e-16
4867.944555,1.223537062e-16
4868.55688,1.234045401e-16
4869.169205,1.241945756e-16
4869.78153,1.224056918e-16
4870.393855,1.210596318e-16
4871.00618,1.20740361e-16
4871.618505,1.248353601e-16
4872.23083,1.309100051e-16
4872.843155,1.271716466e-16
4873.45548,1.211064696e-16
4874.067805,1.237153179e-16
4874.68013,1.229757106e-16
4875.292455,1.256839811e-16
4875.90478,1.211254423e-16
4876.517105,1.173940259e-16
4877.12943,1.222007324e-16
4877.741755,1.224509481e-16
4878.35408,1.192664592e-16
4878.966405,1.177859368e-16
4879.57873,1.156692195e-16
4880.191055,1.172362002e-16
4880.80338,1.219172429e-16
4881.415705,1.231134077e-16
4882.02803,1.204543761e-16
4882.640355,1.200112043e-16
4883.25268,1.204987916e-16
4883.865005,1.157184842e-16
4884.47733,1.15676906e-16
4885.089655,1.141132174e-16
4885.70198,1.10514077e-16
4886.314305,1.108362185e-16
4886.92663,1.123628122e-16
4887.538955,1.144261342e-16
4888.15128,1.179526676e-16
4888.763605,1.14184507e-16
4889.37593,1.12033723e-16
4889.988255,1.182582394e-16
4890.60058,1.152790694e-16
4891.212905,1.096464192e-16
4891.82523,1.114508672e-16
4892.437555,1.114172664e-16
4893.04988,1.070556656e-16
4893.662205,1.105993967e-16
4894.27453,1.140899393e-16
4894.886855,1.087490823e-16
4895.49918,1.096707122e-16
4896.111505,1.086675352e-16
4896.72383,1.090475799e-16
4897.336155,1.103386936e-16
4897.94848,1.07902408e-16
4898.560805,1.080961832e-16
4899.17313,1.088076472e-16
4899.785455,1.055169951e-16
4900.39778,1.042776858e-16
4901.010105,1.015348855e-16
4901.62243,1.080510918e-16
4902.234755,1.086210732e-16
4902.84708,1.032794721e-16
4903.459405,9.879910738e-17
4904.07173,9.489653013e-17
4904.684055,9.590554109e-17
4905.29638,9.909848987e-17
4905.908705,1.00210088e-16
4906.52103,1.011332179e-16
4907.133355,1.007538606e-16
4907.74568,1.013755344e-16
4908.358005,1.033617654e-16
4908.97033,1.049893195e-16
4909.582655,9.697255568e-17
4910.19498,9.253845204e-17
4910.807305,9.883213024e-17
4911.41963,1.041226643e-16
4912.031955,1.00134499e-16
4912.64428,9.852226664e-17
4913.256605,9.763626357e-17
4913.86893,9.645197384e-17
4914.481255,9.488343421e-17
4915.09358,9.326134284e-17
4915.705905,9.175797615e-17
4916.31823,9.213886102e-17
4916.930555,9.820772293e-17
4917.54288,9.59957179e-17
4918.155205,9.479701396e-17
4918.76753,9.745809657e-17
4919.379855,9.458256502e-17
4919.99218,9.593594226e-17
4920.604505,9.327017112e-17
4921.21683,9.220475248e-17
4921.829155,9.322714947e-17
4922.44148,9.089688344e-17
4923.053805,8.888580407e-17
4923.66613,8.918211553e-17
4924.278455,9.02548593e-17
4924.89078,8.937537426e-17
4925.503105,9.103053439e-17
4926.11543,9.134171938e-17
4926.727755,8.924066574e-17
4927.34008,8.940783072e-17
4927.952405,9.075931017e-17
4928.56473,8.596986366e-17
4929.177055,8.677790662e-17
4929.78938,8.81413797e-17
4930.401705,8.786415504e-17
4931.01403,8.280280738e-17
4931.626355,8.310819871e-17
4932.23868,8.5031114e-17
4932.851005,8.5238915e-17
4933.46333,8.690554716e-17
4934.075655,8.699811848e-17
4934.68798,8.707633342e-17
4935.300305,8.915738652e-17
4935.91263,8.667190048e-17
4936.524955,8.491235075e-17
4937.13728,8.157827312e-17
4937.749605,8.362688534e-17
4938.36193,8.467582348e-17
4938.974255,8.070077866e-17
4939.58658,8.253439335e-17
4940.198905,8.269660826e-17
4940.81123,7.985639513e-17
4941.423555,8.182258322e-17
4942.03588,8.368137052e-17
4942.648205,8.14749406e-17
4943.26053,7.797458667e-17
4943.872855,8.261987593e-17
4944.48518,8.489191019e-17
4945.097505,8.311532717e-17
4945.70983,8.616002998e-17
4946.322155,8.377299847e-17
4946.93448,8.110490601e-17
4947.546805,8.025457838e-17
4948.15913,8.002219005e-17
4948.771455,7.801129757e-17
4949.38378,7.662902806e-17
4949.996105,7.954015175e-17
4950.60843,7.688942211e-17
4951.220755,7.686358137e-17
4951.83308,7.533100688e-17
4952.445405,7.452560529e-17
4953.05773,7.633992144e-17
4953.670055,7.176965559e-17
4954.28238,6.970861494e-17
4954.894705,7.129903839e-17
4955.50703,7.535649487e-17
4956.119355,7.57456516e-17
4956.73168,6.94830513e-17
4957.344005,7.328668977e-17
4957.95633,6.988647371e-17
4958.568655,6.676660202e-17
4959.18098,7.732975874e-17
4959.793305,7.585830279e-17
4960.40563,7.082673014e-17
4961.017955,7.199396237e-17
4961.63028,7.121753821e-17
4962.242605,7.276955393e-17
4962.85493,7.330960033e-17
4963.467255,7.198034605e-17
4964.07958,7.317811964e-17
4964.691905,7.236389938e-17
4965.30423,7.236360781e-17
4965.916555,7.057506131e-17
4966.52888,6.871911387e-17
4967.141205,6.73804436e-17
4967.75353,6.90050949e-17
4968.365855,7.042360515e-17
4968.97818,7.051534129e-17
4969.590505,6.938423768e-17
4970.20283,6.98814714e-17
4970.815155,6.999062239e-17
4971.42748,6.810517512e-17
4972.039805,6.982318123e-17
4972.65213,6.995101046e-17
4973.264455,7.24646729e-17
4973.87678,7.327044379e-17
4974.489105,7.066405427e-17
4975.10143,7.115349729e-17
4975.713755,6.816573459e-17
4976.32608,6.674336886e-17
4976.938405,6.661551241e-17
4977.55073,6.752973381e-17
4978.163055,6.685792396e-17
4978.77538,6.406166176e-17
4979.387705,6.483345865e-17
4980.00003,6.339639825e-17
4980.612355,6.640618052e-17
4981.22468,7.156320349e-17
4981.837005,6.851315341e-17
4982.44933,6.397334818e-17
4983.061655,6.621101126e-17
4983.67398,6.686023922e-17
4984.286305,6.490528242e-17
4984.89863,6.49549793e-17
4985.510955,6.702067994e-17
4986.12328,6.571004315e-17
4986.735605,6.277405576e-17
4987.34793,6.743141751e-17
4987.960255,7.24474531e-17
4988.57258,6.734025673e-17
4989.184905,6.638665987e-17
4989.79723,6.538230055e-17
4990.409555,6.351095661e-17
4991.02188,6.480778787e-17
4991.634205,7.043523751e-17
4992.24653,6.967266622e-17
4992.858855,6.378239912e-17
4993.47118,6.590911559e-17
4994.083505,7.010956633e-17
4994.69583,6.931301616e-17
4995.308155,6.715174519e-17
4995.92048,6.546743149e-17
4996.532805,6.603169237e-17
4997.14513,6.573773246e-17
4997.757455,6.486452507e-17
4998.36978,6.823845e-17
4998.982105,7.151946619e-17
4999.59443,6.837507454e-17
5000.206755,6.659375511e-17
5000.81908,6.868569588e-17
5001.431405,6.975110758e-17
5002.04373,6.809523424e-17
5002.656055,6.486291017e-17
5003.26838,6.592284286e-17
5003.880705,6.609673375e-17
5004.49303,6.506513162e-17
5005.105355,6.834097513e-17
5005.71768,6.705943705e-17
5006.330005,6.603442356e-17
5006.94233,6.568438743e-17
5007.554655,6.582596927e-17
5008.16698,6.927280107e-17
5008.779305,7.020950672e-17
5009.39163,6.938127855e-17
5010.003955,6.431525175e-17
5010.61628,6.30850667e-17
5011.228605,6.804861835e-17
5011.84093,6.86299512e-17
5012.453255,6.623615204e-17
5013.06558,6.996986864e-17
5013.677905,7.147360523e-17
5014.29023,6.853177819e-17
5014.902555,7.150430184e-17
5015.51488,7.024250277e-17
5016.127205,6.842349332e-17
5016.73953,6.964393639e-17
5017.351855,6.840090425e-17
5017.96418,6.850585535e-17
5018.576505,7.103450511e-17
5019.18883,7.03784733e-17
5019.801155,6.757678648e-17
5020.41348,7.22103009e-17
5021.025805,7.115444127e-17
5021.63813,6.6866772e-17
5022.250455,7.18213753e-17
5022.86278,7.492013313e-17
5023.475105,7.139901003e-17
5024.08743,7.157622036e-17
5024.699755,7.191243249e-17
5025.31208,7.190223675e-17
5025.924405,7.13888544e-17
5026.53673,6.76636903e-17
5027.149055,7.298246714e-17
5027.76138,7.368473389e-17
5028.373705,7.023299428e-17
5028.98603,7.269463623e-17
5029.598355,6.903146663e-17
5030.21068,6.821272205e-17
5030.823005,7.148436274e-17
5031.43533,7.552290168e-17
5032.047655,7.547401815e-17
5032.65998,6.823479855e-17
5033.272305,7.00286056e-17
5033.88463,7.58972595e-17
5034.496955,7.459486067e-17
5035.10928,7.350832944e-17
5035.721605,7.463198654e-17
5036.33393,7.547621053e-17
5036.946255,7.394453323e-17
5037.55858,7.197943185e-17
5038.170905,6.779190255e-17
5038.78323,6.617619626e-17
5039.395555,6.898068058e-17
5040.00788,6.988510586e-17
5040.620205,6.879675156e-17
5041.23253,6.859187394e-17
5041.844855,7.129892486e-17
5042.45718,7.107029279e-17
5043.069505,6.936632501e-17
5043.68183,7.022269031e-17
5044.294155,6.555155002e-17
5044.90648,6.613832197e-17
5045.518805,7.303007559e-17
5046.13113,6.94531478e-17
5046.743455,6.734310812e-17
5047.35578,6.969861849e-17
5047.968105,7.122593822e-17
5048.58043,7.080299205e-17
5049.192755,6.933245617e-17
5049.80508,6.982499247e-17
5050.417405,7.143458247e-17
5051.02973,6.906031463e-17
5051.642055,6.716885932e-17
5052.25438,6.645588263e-17
5052.866705,6.722398348e-17
5053.47903,6.894292475e-17
5054.091355,7.401997959e-17
5054.70368,6.902930901e-17
5055.316005,6.401325583e-17
5055.92833,6.579376096e-17
5056.540655,6.777203312e-17
5057.15298,6.773655872e-17
5057.765305,6.875110322e-17
5058.37763,6.870864445e-17
5058.989955,6.975053345e-17
5059.60228,6.964555477e-17
5060.214605,6.911654504e-17
5060.82693,7.019230215e-17
5061.439255,7.158559782e-17
5062.05158,7.133534141e-17
5062.663905,6.885427749e-17
5063.27623,7.122916708e-17
5063.888555,7.135427186e-17
5064.50088,6.700838128e-17
5065.113205,6.940193154e-17
5065.72553,7.118328005e-17
5066.337855,7.334420172e-17
5066.95018,7.324722576e-17
5067.562505,7.004724166e-17
5068.17483,7.091123325e-17
5068.787155,6.610765285e-17
5069.39948,6.534295027e-17
5070.011805,7.071210424e-17
5070.62413,7.368476996e-17
5071.236455,7.662992521e-17
5071.84878,7.654319114e-17
5072.461105,7.282171827e-17
5073.07343,7.561333343e-17
5073.685755,7.736442183e-17
5074.29808,7.749724068e-17
5074.910405,7.821361314e-17
5075.52273,7.447877666e-17
5076.135055,7.531865103e-17
5076.74738,7.658058145e-17
5077.359705,7.629601439e-17
5077.97203,7.840824039e-17
5078.584355,7.83514157e-17
5079.19668,7.353908316e-17
5079.809005,7.316658076e-17
5080.42133,7.254846451e-17
5081.033655,7.522963385e-17
5081.64598,7.594777505e-17
5082.258305,6.845181375e-17
5082.87063,6.741212597e-17
5083.482955,6.95068127e-17
5084.09528,6.880684522e-17
5084.707605,7.152061231e-17
5085.31993,7.803134439e-17
5085.932255,8.615314847e-17
5086.54458,8.904870461e-17
5087.156905,8.432501979e-17
5087.76923,7.731951424e-17
5088.381555,7.243720158e-17
5088.99388,7.243689219e-17
5089.606205,7.306182799e-17
5090.21853,6.897632283e-17
5090.830855,7.101835e-17
5091.44318,7.074266298e-17
5092.055505,6.999987671e-17
5092.66783,7.01799493e-17
5093.280155,6.936246938e-17
5093.89248,7.021718836e-17
5094.504805,6.877211433e-17
5095.11713,6.91500017e-17
5095.729455,6.978701234e-17
5096.34178,6.783234004e-17
5096.954105,6.701127639e-17
5097.56643,6.996493733e-17
5098.178755,7.38494627e-17
5098.79108,7.180771067e-17
5099.403405,6.911447242e-17
5100.01573,6.942800311e-17
5100.628055,6.689055118e-17
5101.24038,6.759584817e-17
5101.852705,6.94755213e-17
5102.46503,6.80281435e-17
5103.077355,7.001774057e-17
5103.68968,7.036144628e-17
5104.302005,6.840320996e-17
5104.91433,6.925877568e-17
5105.526655,7.21466587e-17
5106.13898,6.945253903e-17
5106.751305,6.711706872e-17
5107.36363,7.192228675e-17
5107.975955,7.083625314e-17
5108.58828,7.154219299e-17
5109.200605,7.416646112e-17
5109.81293,7.319533399e-17
5110.425255,6.891353022e-17
5111.03758,6.669636172e-17
5111.649905,7.018737392e-17
5112.26223,7.324295846e-17
5112.874555,7.283898175e-17
5113.48688,7.469056487e-17
5114.099205,7.754089994e-17
5114.71153,7.805943077e-17
5115.323855,7.533150865e-17
5115.93618,7.26354433e-17
5116.548505,7.365467005e-17
5117.16083,7.317147028e-17
5117.773155,7.129867838e-17
5118.38548,7.454906603e-17
5118.997805,7.418121222e-17
5119.61013,7.291767876e-17
5120.222455,7.332115385e-17
5120.83478,7.205307481e-17
5121.447105,7.392978186e-17
5122.05943,7.64284052e-17
5122.671755,7.896544082e-17
5123.28408,7.703360051e-17
5123.896405,7.310964848e-17
5124.50873,7.633117421e-17
5125.121055,7.911570229e-17
5125.73338,8.060005553e-17
5126.345705,7.914679845e-17
5126.95803,7.629929719e-17
5127.570355,7.992148564e-17
5128.18268,8.160872914e-17
5128.795005,7.583212718e-17
5129.40733,7.675027758e-17
5130.019655,7.91634364e-17
5130.63198,7.858102217e-17
5131.244305,8.176939246e-17
5131.85663,8.166849734e-17
5132.468955,7.816097055e-17
5133.08128,7.66749594e-17
5133.693605,7.871398608e-17
5134.30593,8.059755751e-17
5134.918255,8.109356564e-17
5135.53058,7.947873114e-17
5136.142905,7.657262924e-17
5136.75523,8.039583604e-17
5137.367555,8.507154127e-17
5137.97988,8.032538582e-17
5138.592205,7.8860308e-17
5139.20453,8.26509594e-17
5139.816855,8.362382463e-17
5140.42918,8.320370538e-17
5141.041505,8.091737297e-17
5141.65383,7.418945231e-17
5142.266155,7.761565735e-17
5142.87848,8.191464405e-17
5143.490805,8.205291609e-17
5144.10313,8.159360098e-17
5144.715455,8.077353101e-17
5145.32778,7.875409625e-17
5145.940105,8.240756734e-17
5146.55243,8.700131777e-17
5147.164755,8.347318396e-17
5147.77708,8.080450652e-17
5148.389405,8.41994366e-17
5149.00173,8.304673215e-17
5149.614055,8.167069905e-17
5150.22638,8.371795398e-17
5150.838705,8.967437033e-17
5151.45103,9.190898672e-17
5152.063355,8.81014411e-17
5152.67568,8.080222005e-17
5153.288005,8.392577976e-17
5153.90033,8.260042085e-17
5154.512655,8.344049557e-17
5155.12498,8.451285341e-17
5155.737305,8.535767689e-17
5156.34963,8.614607744e-17
5156.961955,8.897333576e-17
5157.57428,8.581196542e-17
5158.186605,7.982637441e-17
5158.79893,8.625890525e-17
5159.411255,8.840649268e-17
5160.02358,8.641412011e-17
5160.635905,8.532710767e-17
5161.24823,8.736467567e-17
5161.860555,8.987501244e-17
5162.47288,8.617998818e-17
5163.085205,8.591798022e-17
5163.69753,8.862478985e-17
5164.309855,8.719253411e-17
5164.92218,8.939878634e-17
5165.534505,8.939192421e-17
5166.14683,8.608764557e-17
5166.759155,8.574918243e-17
5167.37148,8.739078216e-17
5167.983805,8.763786491e-17
5168.59613,8.858566937e-17
5169.208455,8.678800601e-17
5169.82078,8.184493066e-17
5170.433105,8.521816697e-17
5171.04543,8.953994644e-17
5171.657755,8.690688706e-17
5172.27008,8.909515628e-17
5172.882405,8.940168432e-17
5173.49473,8.593376154e-17
5174.107055,8.556622984e-17
5174.71938,8.729748535e-17
5175.331705,8.609371365e-17
5175.94403,8.091928517e-17
5176.556355,8.609433297e-17
5177.16868,8.841368869e-17
5177.781005,8.589669428e-17
5178.39333,8.575671823e-17
5179.005655,8.384304771e-17
5179.61798,8.578001825e-17
5180.230305,8.691938832e-17
5180.84263,8.411829707e-17
5181.454955,8.365505302e-17
5182.06728,8.615030949e-17
5182.679605,8.441890694e-17
5183.29193,8.188942808e-17
5183.904255,8.351607459e-17
5184.51658,7.984421118e-17
5185.128905,8.311393551e-17
5185.74123,8.51355504e-17
5186.353555,8.63655261e-17
5186.96588,8.614950318e-17
5187.578205,8.503353676e-17
5188.19053,7.999910768e-17
5188.802855,8.367008142e-17
5189.41518,8.34699153e-17
5190.027505,8.319377323e-17
5190.63983,7.998018994e-17
5191.252155,8.134587604e-17
5191.86448,8.228610558e-17
5192.476805,8.030969874e-17
5193.08913,7.926244735e-17
5193.701455,8.117508109e-17
5194.31378,8.018077716e-17
5194.926105,7.716769351e-17
5195.53843,7.876150613e-17
5196.150755,7.791147172e-17
5196.76308,7.730065885e-17
5197.375405,7.940473499e-17
5197.98773,7.114838713e-17
5198.600055,7.48482893e-17
5199.21238,7.830202043e-17
5199.824705,7.50272713e-17
5200.43703,7.397157661e-17
5201.049355,7.602480727e-17
5201.66168,7.668387546e-17
5202.274005,7.477067699e-17
5202.88633,7.418226064e-17
5203.498655,7.357885941e-17
5204.11098,7.11886797e-17
5204.723305,7.012483473e-17
5205.33563,7.390861706e-17
5205.947955,7.061731937e-17
5206.56028,6.803325005e-17
5207.172605,7.295762819e-17
5207.78493,7.384203589e-17
5208.397255,7.325048738e-17
5209.00958,7.330193624e-17
5209.621905,7.382050615e-17
5210.23423,7.377869056e-17
5210.846555,6.787894998e-17
5211.45888,6.784055666e-17
5212.071205,6.992364921e-17
5212.68353,6.929796841e-17
5213.295855,7.231673429e-17
5213.90818,7.265020536e-17
5214.520505,7.205697986e-17
5215.13283,7.084859327e-17
5215.745155,7.00231143e-17
5216.35748,6.870096599e-17
5216.969805,7.051442131e-17
5217.58213,7.563667522e-17
5218.194455,7.19565968e-17
5218.80678,6.642437548e-17
5219.419105,6.549055154e-17
5220.03143,6.628380384e-17
5220.643755,7.013713146e-17
5221.25608,7.062116729e-17
5221.868405,7.00165571e-17
5222.48073,6.900550165e-17
5223.093055,6.504358135e-17
5223.70538,6.919793758e-17
5224.317705,7.001445737e-17
5224.93003,6.552521654e-17
5225.542355,6.69843078e-17
5226.15468,6.718728362e-17
5226.767005,6.75803884e-17
5227.37933,6.831346442e-17
5227.991655,6.455359634e-17
5228.60398,6.152066786e-17
5229.216305,6.326836418e-17
5229.82863,6.440702512e-17
5230.440955,6.373724728e-17
5231.05328,6.484040314e-17
5231.665605,6.674575492e-17
5232.27793,6.681631762e-17
5232.890255,6.459037405e-17
5233.50258,6.560785606e-17
5234.114905,6.556631495e-17
5234.72723,6.908576363e-17
5235.339555,7.592845889e-17
5235.95188,7.333590345e-17
5236.564205,7.448030629e-17
5237.17653,7.792605443e-17
5237.788855,7.851463362e-17
5238.40118,7.555226577e-17
5239.013505,6.946634835e-17
5239.62583,6.538042403e-17
5240.238155,6.49630123e-17
5240.85048,6.648216875e-17
5241.462805,6.747933467e-17
5242.07513,6.236279383e-17
5242.687455,5.966728284e-17
5243.29978,6.102397743e-17
5243.912105,6.134160033e-17
5244.52443,6.101958755e-17
5245.136755,6.392924562e-17
5245.74908,6.672389912e-17
5246.361405,6.062620223e-17
5246.97373,5.761469434e-17
5247.586055,5.995006623e-17
5248.19838,6.116325002e-17
5248.810705,6.360968775e-17
5249.42303,7.052914042e-17
5250.035355,7.005857355e-17
5250.64768,6.671391856e-17
5251.260005,6.712233561e-17
5251.87233,6.401594061e-17
5252.484655,6.209843214e-17
5253.09698,6.312651093e-17
5253.709305,6.248012837e-17
5254.32163,5.901024525e-17
5254.933955,6.01127889e-17
5255.54628,6.183527545e-17
5256.158605,6.072052256e-17
5256.77093,5.809633386e-17
5257.383255,5.936702545e-17
5257.99558,6.334436555e-17
5258.607905,6.354675036e-17
5259.22023,5.825980275e-17
5259.832555,5.730275209e-17
5260.44488,6.156172897e-17
5261.057205,6.074194388e-17
5261.66953,5.925585887e-17
5262.281855,5.79809616e-17
5262.89418,5.761017127e-17
5263.506505,6.123401029e-17
5264.11883,6.192588697e-17
5264.731155,5.961685138e-17
5265.34348,5.983557367e-17
5265.955805,6.018231684e-17
5266.56813,5.96872204e-17
5267.180455,5.713005871e-17
5267.79278,5.52273569e-17
5268.405105,5.730727099e-17
5269.01743,5.875249507e-17
5269.629755,5.928622679e-17
5270.24208,6.024240112e-17
5270.854405,6.015957671e-17
5271.46673,6.274928879e-17
5272.079055,6.188601341e-17
5272.69138,5.928487357e-17
